episode,steps,return,average_reward_per_step
490,97,-166,-1.711340206185567
491,32,-29,-0.90625
492,54,-42,-0.7777777777777778
493,137,-242,-1.7664233576642336
494,12,0,0.0
495,31,-19,-0.6129032258064516
496,31,-46,-1.4838709677419355
497,73,-151,-2.0684931506849313
498,48,-81,-1.6875
499,83,-116,-1.3975903614457832
500,107,-176,-1.644859813084112
501,15,-3,-0.2
502,75,-90,-1.2
503,115,-184,-1.6
504,12,0,0.0
505,23,-29,-1.2608695652173914
506,67,-91,-1.3582089552238805
507,26,-23,-0.8846153846153846
508,44,-50,-1.1363636363636365
509,30,-54,-1.8
510,15,-3,-0.2
511,45,-60,-1.3333333333333333
512,49,-100,-2.0408163265306123
513,70,-94,-1.3428571428571427
514,16,-4,-0.25
515,139,-226,-1.6258992805755397
516,15,-3,-0.2
517,18,-6,-0.3333333333333333
518,29,-35,-1.206896551724138
519,40,-91,-2.275
520,32,-38,-1.1875
521,7,14,2.0
522,12,9,0.75
523,35,-41,-1.1714285714285715
524,44,-68,-1.5454545454545454
525,106,-193,-1.820754716981132
526,103,-154,-1.4951456310679612
527,137,-215,-1.5693430656934306
528,11,1,0.09090909090909091
529,36,-33,-0.9166666666666666
530,108,-186,-1.7222222222222223
531,23,-11,-0.4782608695652174
532,44,-68,-1.5454545454545454
533,21,-18,-0.8571428571428571
534,219,-450,-2.0547945205479454
535,31,-46,-1.4838709677419355
536,30,-45,-1.5
537,83,-161,-1.9397590361445782
538,92,-107,-1.1630434782608696
539,52,-76,-1.4615384615384615
540,13,-1,-0.07692307692307693
541,66,-81,-1.2272727272727273
542,28,-43,-1.5357142857142858
543,11,1,0.09090909090909091
544,31,-46,-1.4838709677419355
545,78,-183,-2.3461538461538463
546,47,-53,-1.127659574468085
547,19,-7,-0.3684210526315789
548,12,-9,-0.75
549,21,-36,-1.7142857142857142
550,16,-22,-1.375
551,36,-15,-0.4166666666666667
552,46,-79,-1.7173913043478262
553,14,-2,-0.14285714285714285
554,73,-97,-1.3287671232876712
555,56,-89,-1.5892857142857142
556,23,-11,-0.4782608695652174
557,26,-14,-0.5384615384615384
558,77,-101,-1.3116883116883118
559,39,-27,-0.6923076923076923
560,15,-12,-0.8
561,14,-2,-0.14285714285714285
562,13,8,0.6153846153846154
563,15,-3,-0.2
564,112,-262,-2.3392857142857144
565,35,-59,-1.6857142857142857
566,51,-75,-1.4705882352941178
567,25,-22,-0.88
568,32,-29,-0.90625
569,17,4,0.23529411764705882
570,84,-171,-2.0357142857142856
571,111,-216,-1.945945945945946
572,33,-30,-0.9090909090909091
573,20,1,0.05
574,62,-131,-2.1129032258064515
575,51,-57,-1.1176470588235294
576,62,-77,-1.2419354838709677
577,87,-165,-1.896551724137931
578,19,-16,-0.8421052631578947
